ID;Active;Name;Categories;Price;Tax;"Wholesale price";OnSale;Discount;DiscountPercent;DiscountFrom;DiscountTo;Reference;SupplierReference;Supplier;Manufacturer;Ean13;Upc;Ecotax;Width;Height;Depth;Weight;Quantity;MinimalQuantity;Visibility;AdditionalShippingCost;Unity;UnityPrice;ShortDescription;Description;Tags;Metatitle;MetaKeywords;MetaDescription;UrlRewritten;TextStock;TextBackorder;Avaiable;ProductAvaiableDate;ProductCreationDate;ShowPrice;ImageUrls;DeleteExistingImages;Feature;AvaiableOnline;Condition;Customizable;Uploadable;TextFields;OutStock;IdNameShop;AdvancedStockManagement;DependsOnStock;Warehouse
2001;1;;129;;31;;;;;;;2001;;;;;;;;;;;100;1;both;;;;...;;;;;...;;;;;;;;;;;1;new;0;0;0;0;1;;;
2002;1;;129;;31;;;;;;;2002;;;;;;;;;;;100;1;both;;;;...;;;;;...;;;;;;;;;;;1;new;0;0;0;0;1;;;
2003;1;;129;;31;;;;;;;2003;;;;;;;;;;;100;1;both;;;;...;;;;;...;;;;;;;;;;;1;new;0;0;0;0;1;;;
2004;1;;129;;31;;;;;;;2004;;;;;;;;;;;100;1;both;;;;"49x31x2,3 cmcolor: cromado/negro. Material: aluminio+silicona....";;;;;"49x31x2,3 cmcolor: cromado/negro. Material: aluminio+silicona....";;;;;;;;;;;1;new;0;0;0;0;1;;;
2005;1;;129;;31;;;;;;;2005;;;;;;;;;;;100;1;both;;;;"Ideal tabla de corte Brabantia para cocinas reducidas.
Esta tabla para cortar de cocina está diseñada con el asa antideslizante reversi...";;;;;"Ideal tabla de corte Brabantia para cocinas reducidas.
Esta tabla para cortar de cocina está diseñada con el asa antideslizante reversi...";;;;;;;;;;;1;new;0;0;0;0;1;;;
2006;1;;129;;31;;;;;;;2006;;;;;;;;;;;100;1;both;;;;"Ideal tabla de corte Brabantia para cocinas reducidas color menta.
Esta tabla para cortar de cocina está diseñada con el asa antidesliz...";;;;;"Ideal tabla de corte Brabantia para cocinas reducidas color menta.
Esta tabla para cortar de cocina está diseñada con el asa antidesliz...";;;;;;;;;;;1;new;0;0;0;0;1;;;
2007;1;;129;;31;;;;;;;2007;;;;;;;;;;;100;1;both;;;;"Preciosa bandeja de melamina con asas de color marron oscuro.
Sus medidas son 47,2 cmX 32,7cm.
La melamina es un material muy resistente y, por lo t...";;;;;"Preciosa bandeja de melamina con asas de color marron oscuro.
Sus medidas son 47,2 cmX 32,7cm.
La melamina es un material muy resistente y, por lo t...";;;;;;;;;;;1;new;0;0;0;0;1;;;
2008;1;;129;;31;;;;;;;2008;;;;;;;;;;;100;1;both;;;;...;;;;;...;;;;;;;;;;;1;new;0;0;0;0;1;;;
2009;1;;129;;31;;;;;;;2009;;;;;;;;;;;100;1;both;;;;"Porcelana Lotto30 cm        ...";;;;;"Porcelana Lotto30 cm        ...";;;;;;;;;;;1;new;0;0;0;0;1;;;
2010;1;;129;;31;;;;;;;2010;;;;;;;;;;;100;1;both;;;;"Porcelana Lotto, naranja30 cm        ...";;;;;"Porcelana Lotto, naranja30 cm        ...";;;;;;;;;;;1;new;0;0;0;0;1;;;
2011;1;;129;;31;;;;;;;2011;;;;;;;;;;;100;1;both;;;;"Lotto, 30cm        ...";;;;;"Lotto, 30cm        ...";;;;;;;;;;;1;new;0;0;0;0;1;;;
2012;1;;129;;31;;;;;;;2012;;;;;;;;;;;100;1;both;;;;"Lotto, 30cm        ...";;;;;"Lotto, 30cm        ...";;;;;;;;;;;1;new;0;0;0;0;1;;;
2013;1;;129;;31;;;;;;;2013;;;;;;;;;;;100;1;both;;;;"Lotto, 30cm        ...";;;;;"Lotto, 30cm        ...";;;;;;;;;;;1;new;0;0;0;0;1;;;
2014;1;;129;;31;;;;;;;2014;;;;;;;;;;;100;1;both;;;;"Lotto, rectangular, 36cm        ...";;;;;"Lotto, rectangular, 36cm        ...";;;;;;;;;;;1;new;0;0;0;0;1;;;
2015;1;;129;;31;;;;;;;2015;;;;;;;;;;;100;1;both;;;;...;;;;;...;;;;;;;;;;;1;new;0;0;0;0;1;;;
