ID;Active;Name;Categories;Price;Tax;"Wholesale price";OnSale;Discount;DiscountPercent;DiscountFrom;DiscountTo;Reference;SupplierReference;Supplier;Manufacturer;Ean13;Upc;Ecotax;Width;Height;Depth;Weight;Quantity;MinimalQuantity;Visibility;AdditionalShippingCost;Unity;UnityPrice;ShortDescription;Description;Tags;Metatitle;MetaKeywords;MetaDescription;UrlRewritten;TextStock;TextBackorder;Avaiable;ProductAvaiableDate;ProductCreationDate;ShowPrice;ImageUrls;DeleteExistingImages;Feature;AvaiableOnline;Condition;Customizable;Uploadable;TextFields;OutStock;IdNameShop;AdvancedStockManagement;DependsOnStock;Warehouse
1001;1;;74;;31;;;;;;;1001;;;;;;;;;;;100;1;both;;;;"Mug de porcelana Ambit Farr con una capacidad de 30cl....";;;;;"Mug de porcelana Ambit Farr con una capacidad de 30cl....";;;;;;;;;;;1;new;0;0;0;0;1;;;
1002;1;;74;;31;;;;;;;1002;;;;;;;;;;;100;1;both;;;;...;;;;;...;;;;;;;;;;;1;new;0;0;0;0;1;;;
1003;1;;74;;31;;;;;;;1003;;;;;;;;;;;100;1;both;;;;...;;;;;...;;;;;;;;;;;1;new;0;0;0;0;1;;;
1004;1;;74;;31;;;;;;;1004;;;;;;;;;;;100;1;both;;;;...;;;;;...;;;;;;;;;;;1;new;0;0;0;0;1;;;
1005;1;;74;;31;;;;;;;1005;;;;;;;;;;;100;1;both;;;;...;;;;;...;;;;;;;;;;;1;new;0;0;0;0;1;;;
1006;1;;74;;31;;;;;;;1006;;;;;;;;;;;100;1;both;;;;"Mug de porcelana Ambit Farr con una capacidad de 30cl. Caja de 6 unidades....";;;;;"Mug de porcelana Ambit Farr con una capacidad de 30cl. Caja de 6 unidades....";;;;;;;;;;;1;new;0;0;0;0;1;;;
1007;1;;74;;31;;;;;;;1007;;;;;;;;;;;100;1;both;;;;"Mug de porcelana Ambit Farr con una capacidad de 30cl. Caja de 6 unidades....";;;;;"Mug de porcelana Ambit Farr con una capacidad de 30cl. Caja de 6 unidades....";;;;;;;;;;;1;new;0;0;0;0;1;;;
1008;1;;74;;31;;;;;;;1008;;;;;;;;;;;100;1;both;;;;"Azul marino con borde interior fucsia.300 ml...";;;;;"Azul marino con borde interior fucsia.300 ml...";;;;;;;;;;;1;new;0;0;0;0;1;;;
1009;1;;74;;31;;;;;;;1009;;;;;;;;;;;100;1;both;;;;"Mug de porcelana rojo con borde interior azul celeste....";;;;;"Mug de porcelana rojo con borde interior azul celeste....";;;;;;;;;;;1;new;0;0;0;0;1;;;
1010;1;;74;;31;;;;;;;1010;;;;;;;;;;;100;1;both;;;;"Violeta claro con borde interior azul celeste. 300 ml...";;;;;"Violeta claro con borde interior azul celeste. 300 ml...";;;;;;;;;;;1;new;0;0;0;0;1;;;
1011;1;;74;;31;;;;;;;1011;;;;;;;;;;;100;1;both;;;;"Si eres de los que le gusta el café a grandes dosis, aquí puedes encontrar esta bonita taza mug de porcelana de gran capacidad.
Esta mu...";;;;;"Si eres de los que le gusta el café a grandes dosis, aquí puedes encontrar esta bonita taza mug de porcelana de gran capacidad.
Esta mu...";;;;;;;;;;;1;new;0;0;0;0;1;;;
1012;1;;74;;31;;;;;;;1012;;;;;;;;;;;100;1;both;;;;"Si eres de los que le gusta el café a grandes dosis, aquí puedes encontrar esta bonita taza mug de porcelana de gran capacidad.
Esta mu...";;;;;"Si eres de los que le gusta el café a grandes dosis, aquí puedes encontrar esta bonita taza mug de porcelana de gran capacidad.
Esta mu...";;;;;;;;;;;1;new;0;0;0;0;1;;;
1013;1;;74;;31;;;;;;;1013;;;;;;;;;;;100;1;both;;;;"Si eres de los que le gusta el café a grandes dosis, aquí puedes encontrar esta bonita taza mug de porcelana de gran capacidad.
Esta mu...";;;;;"Si eres de los que le gusta el café a grandes dosis, aquí puedes encontrar esta bonita taza mug de porcelana de gran capacidad.
Esta mu...";;;;;;;;;;;1;new;0;0;0;0;1;;;
1014;1;;74;;31;;;;;;;1014;;;;;;;;;;;100;1;both;;;;"Si eres de los que le gusta el café a grandes dosis, aquí puedes encontrar esta bonita taza mug de porcelana de gran capacidad.
Esta mu...";;;;;"Si eres de los que le gusta el café a grandes dosis, aquí puedes encontrar esta bonita taza mug de porcelana de gran capacidad.
Esta mu...";;;;;;;;;;;1;new;0;0;0;0;1;;;
1015;1;;74;;31;;;;;;;1015;;;;;;;;;;;100;1;both;;;;...;;;;;...;;;;;;;;;;;1;new;0;0;0;0;1;;;
1016;1;;74;;31;;;;;;;1016;;;;;;;;;;;100;1;both;;;;...;;;;;...;;;;;;;;;;;1;new;0;0;0;0;1;;;
1017;1;;74;;31;;;;;;;1017;;;;;;;;;;;100;1;both;;;;...;;;;;...;;;;;;;;;;;1;new;0;0;0;0;1;;;
1018;1;;74;;31;;;;;;;1018;;;;;;;;;;;100;1;both;;;;"Mug de porcelana Ambit Farr con una capacidad de 30cl. Caja de 6 unidades....";;;;;"Mug de porcelana Ambit Farr con una capacidad de 30cl. Caja de 6 unidades....";;;;;;;;;;;1;new;0;0;0;0;1;;;
1019;1;;74;;31;;;;;;;1019;;;;;;;;;;;100;1;both;;;;"Mug de porcelana Ambit Farr con una capacidad de 30cl. Caja de 6 unidades....";;;;;"Mug de porcelana Ambit Farr con una capacidad de 30cl. Caja de 6 unidades....";;;;;;;;;;;1;new;0;0;0;0;1;;;
1020;1;;74;;31;;;;;;;1020;;;;;;;;;;;100;1;both;;;;"Mug de porcelana Ambit Farr con una capacidad de 30cl. Caja de 6 unidades....";;;;;"Mug de porcelana Ambit Farr con una capacidad de 30cl. Caja de 6 unidades....";;;;;;;;;;;1;new;0;0;0;0;1;;;
1021;1;;74;;31;;;;;;;1021;;;;;;;;;;;100;1;both;;;;"Mug de porcelana Ambit Farr con una capacidad de 30cl. Caja de 6 unidades....";;;;;"Mug de porcelana Ambit Farr con una capacidad de 30cl. Caja de 6 unidades....";;;;;;;;;;;1;new;0;0;0;0;1;;;
1022;1;;74;;31;;;;;;;1022;;;;;;;;;;;100;1;both;;;;...;;;;;...;;;;;;;;;;;1;new;0;0;0;0;1;;;
1023;1;;74;;31;;;;;;;1023;;;;;;;;;;;100;1;both;;;;...;;;;;...;;;;;;;;;;;1;new;0;0;0;0;1;;;
1024;1;;74;;31;;;;;;;1024;;;;;;;;;;;100;1;both;;;;...;;;;;...;;;;;;;;;;;1;new;0;0;0;0;1;;;
1025;1;;74;;31;;;;;;;1025;;;;;;;;;;;100;1;both;;;;"Taza desayuno Ambit Farr rayas rojas (6 Uds.)...";;;;;"Taza desayuno Ambit Farr rayas rojas (6 Uds.)...";;;;;;;;;;;1;new;0;0;0;0;1;;;
1026;1;;74;;31;;;;;;;1026;;;;;;;;;;;100;1;both;;;;...;;;;;...;;;;;;;;;;;1;new;0;0;0;0;1;;;
1027;1;;74;;31;;;;;;;1027;;;;;;;;;;;100;1;both;;;;...;;;;;...;;;;;;;;;;;1;new;0;0;0;0;1;;;
1028;1;;74;;31;;;;;;;1028;;;;;;;;;;;100;1;both;;;;...;;;;;...;;;;;;;;;;;1;new;0;0;0;0;1;;;
1029;1;;74;;31;;;;;;;1029;;;;;;;;;;;100;1;both;;;;...;;;;;...;;;;;;;;;;;1;new;0;0;0;0;1;;;
1030;1;;74;;31;;;;;;;1030;;;;;;;;;;;100;1;both;;;;...;;;;;...;;;;;;;;;;;1;new;0;0;0;0;1;;;
1031;1;;74;;31;;;;;;;1031;;;;;;;;;;;100;1;both;;;;...;;;;;...;;;;;;;;;;;1;new;0;0;0;0;1;;;
1032;1;;74;;31;;;;;;;1032;;;;;;;;;;;100;1;both;;;;...;;;;;...;;;;;;;;;;;1;new;0;0;0;0;1;;;
1033;1;;74;;31;;;;;;;1033;;;;;;;;;;;100;1;both;;;;...;;;;;...;;;;;;;;;;;1;new;0;0;0;0;1;;;
1034;1;;74;;31;;;;;;;1034;;;;;;;;;;;100;1;both;;;;...;;;;;...;;;;;;;;;;;1;new;0;0;0;0;1;;;
1035;1;;74;;31;;;;;;;1035;;;;;;;;;;;100;1;both;;;;...;;;;;...;;;;;;;;;;;1;new;0;0;0;0;1;;;
1036;1;;74;;31;;;;;;;1036;;;;;;;;;;;100;1;both;;;;...;;;;;...;;;;;;;;;;;1;new;0;0;0;0;1;;;
1037;1;;74;;31;;;;;;;1037;;;;;;;;;;;100;1;both;;;;...;;;;;...;;;;;;;;;;;1;new;0;0;0;0;1;;;
1038;1;;74;;31;;;;;;;1038;;;;;;;;;;;100;1;both;;;;"Taza desayuno Ambit Farr banda roja (6 Uds.)...";;;;;"Taza desayuno Ambit Farr banda roja (6 Uds.)...";;;;;;;;;;;1;new;0;0;0;0;1;;;
1039;1;;74;;31;;;;;;;1039;;;;;;;;;;;100;1;both;;;;"Taza desayuno Ambit Farr rayas rosas (6 Uds.)...";;;;;"Taza desayuno Ambit Farr rayas rosas (6 Uds.)...";;;;;;;;;;;1;new;0;0;0;0;1;;;
1040;1;;74;;31;;;;;;;1040;;;;;;;;;;;100;1;both;;;;"Taza desayuno Ambit Farr cuadros rosa (6 Uds.)...";;;;;"Taza desayuno Ambit Farr cuadros rosa (6 Uds.)...";;;;;;;;;;;1;new;0;0;0;0;1;;;
1041;1;;74;;31;;;;;;;1041;;;;;;;;;;;100;1;both;;;;...;;;;;...;;;;;;;;;;;1;new;0;0;0;0;1;;;
1042;1;;75;;31;;;;;;;1042;;;;;;;;;;;100;1;both;;;;...;;;;;...;;;;;;;;;;;1;new;0;0;0;0;1;;;
1043;1;;75;;31;;;;;;;1043;;;;;;;;;;;100;1;both;;;;"Juego de 6 Tazas de te porcelna blanca 3689/3587...";;;;;"Juego de 6 Tazas de te porcelna blanca 3689/3587...";;;;;;;;;;;1;new;0;0;0;0;1;;;
1044;1;;75;;31;;;;;;;1044;;;;;;;;;;;100;1;both;;;;"6 tazas para café de porcelna blanca. Incorporan plato....";;;;;"6 tazas para café de porcelna blanca. Incorporan plato....";;;;;;;;;;;1;new;0;0;0;0;1;;;
1045;1;;75;;31;;;;;;;1045;;;;;;;;;;;100;1;both;;;;...;;;;;...;;;;;;;;;;;1;new;0;0;0;0;1;;;
1046;1;;75;;31;;;;;;;1046;;;;;;;;;;;100;1;both;;;;...;;;;;...;;;;;;;;;;;1;new;0;0;0;0;1;;;
1047;1;;75;;31;;;;;;;1047;;;;;;;;;;;100;1;both;;;;"Juego de 6 tazas con plato Duet Grey....";;;;;"Juego de 6 tazas con plato Duet Grey....";;;;;;;;;;;1;new;0;0;0;0;1;;;
