1;1;"Pack saludable Castey Yellow";5;61,01Â â¬;31;83,60Â â¬;;;;;;1;;;Castey;;;;;;;;100;1;both;;;;"Descubre el nuevo pack saludable de Castey Yellow Line que hemos diseñado para ti.
Disfruta ya comiendo cocinando a la plancha, con la me...";;"Pack saludable Castey Yellow";"Pack saludable Castey Yellow";"Pack saludable Castey Yellow";"Descubre el nuevo pack saludable de Castey Yellow Line que hemos diseñado para ti.
Disfruta ya comiendo cocinando a la plancha, con la me...";;;;;;;;https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/a/pack-saludable-castey-yellow_1.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/e/delantal-castey-pack-saludable.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/s/asador-castey-pack-saludable.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/r/grill-castey-yellow-pack-saludable.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/a/mangos-desmontables-castey-pack-saludable.jpg;;"DescripciÃ³n:Descubre el nuevo pack saludable de Castey Yellow Line que hemos diseñado para ti.
Disfruta ya comiendo cocinando a la plancha, con la mejor calidad.
Este conjunto Castey incluye 
- Una sartén grill Castey Yellow Line de 27cm.
- Una bandeja asador,Gastos de EnvÃ­o:Gastos de envÃ­o Â¡GRATIS! para compras superiores a 89â¬, exceptuando productos de grandes dimensiones y/o pesos,Acerca del fabricante:CASTEY  Multinacional espaÃ±ola, con sede en Riudellots de la Selva, (Girona), que aporta mÃ¡s de 400 aÃ±os de tradiciÃ³n familiar en la fundiciÃ³n del metal. Castey estÃ¡ especializada en la fabricaciÃ³n de productos de cocciÃ³n de alta ,GarantÃ­a:Todos los productos Castey tienen una garantÃ­a de 2 aÃ±os.";1;new;0;0;0;0;1;;;
2;1;"Pack pareja Castey Classic Yellow";5;79,37Â â¬;31;98,45Â â¬;;;;;;2;;;Castey;;;;;;;;100;1;both;;;;"El pack de sartenes y cacerolaCastey Yellow Line tiene como toque de distinción, a parte de la calidad indiscutible que te ofrece Castey, la po...";;"Pack pareja Castey Classic Yellow";"Pack pareja Castey Classic Yellow";"Pack pareja Castey Classic Yellow";"El pack de sartenes y cacerolaCastey Yellow Line tiene como toque de distinción, a parte de la calidad indiscutible que te ofrece Castey, la po...";;;;;;;;https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/a/pack-pareja-castey-yellow.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/cacerola-castey-pack-pareja.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/a/sartenes-castey-pack-pareja.jpg;;"DescripciÃ³n:El pack de sartenes y cacerolaCastey Yellow Line tiene como toque de distinción, a parte de la calidad indiscutible que te ofrece Castey, la posibilidad de escoger el mango que más te guste(en el caso de las sartenes) ya que son desmontables e intercam,Otras caracterÃ­sticas:Este pack ideal para parejas contiene 
- Sartén de 20cm.
- Sartén de 24cm.
- Sartén de 28cm.
- Cacerola de 24cm. con tapadera de cristal.,Gastos de EnvÃ­o:Gastos de envÃ­o Â¡GRATIS! para compras superiores a 89â¬, exceptuando productos de grandes dimensiones y/o pesos,Acerca del fabricante:CASTEY  Multinacional espaÃ±ola, con sede en Riudellots de la Selva, (Girona), que aporta mÃ¡s de 400 aÃ±os de tradiciÃ³n familiar en la fundiciÃ³n del metal. Castey estÃ¡ especializada en la fabricaciÃ³n de productos de cocciÃ³n de alta ,GarantÃ­a:Todos los productos Castey tienen una garantÃ­a de 2 aÃ±os.";1;new;0;0;0;0;1;;;
3;1;"Pack trio Castey Yellow";5;127,15Â â¬;31;157,75Â â¬;;;;;;3;;;Castey;;;;;;;;100;1;both;;;;"Descubre el nuevo pack trio de Castey Yellow Line que hemos diseñado para ti.
Disfruta ya comiendo y cocinando con la mejor calidad.
Est...";;"Pack trio Castey Yellow";"Pack trio Castey Yellow";"Pack trio Castey Yellow";"Descubre el nuevo pack trio de Castey Yellow Line que hemos diseñado para ti.
Disfruta ya comiendo y cocinando con la mejor calidad.
Est...";;;;;;;;https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/a/pack-trio-castey.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/s/asador-bandeja-castey-pack.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/cacerola-castey-pack-pareja_1.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/a/mangos-desmontables-castey-especials_1.jpg;;"DescripciÃ³n:Descubre el nuevo pack trio de Castey Yellow Line que hemos diseñado para ti.
Disfruta ya comiendo y cocinando con la mejor calidad.
Este conjunto Castey incluye 
- Una sartén Castey Yellow Line de 20cm.
- Una sartén Castey Yellow Line de 24cm
,Gastos de EnvÃ­o:Este producto tiene los gastos de envio GRATIS,Acerca del fabricante:CASTEY  Multinacional espaÃ±ola, con sede en Riudellots de la Selva, (Girona), que aporta mÃ¡s de 400 aÃ±os de tradiciÃ³n familiar en la fundiciÃ³n del metal. Castey estÃ¡ especializada en la fabricaciÃ³n de productos de cocciÃ³n de alta ,GarantÃ­a:Todos los productos Castey tienen una garantÃ­a de 2 aÃ±os.";1;new;0;0;0;0;1;;;
4;1;"Pack familiar Castey Yellow";5;160,49Â â¬;31;199,10Â â¬;;;;;;4;;;Castey;;;;;;;;100;1;both;;;;"Descubre el nuevo pack familiar de Castey Yellow Line que hemos diseñado para ti.
Disfruta ya comiendo y cocinando con la mejor calidad....";;"Pack familiar Castey Yellow";"Pack familiar Castey Yellow";"Pack familiar Castey Yellow";"Descubre el nuevo pack familiar de Castey Yellow Line que hemos diseñado para ti.
Disfruta ya comiendo y cocinando con la mejor calidad....";;;;;;;;https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/a/pack-familiar-castey.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/cacerola-castey-pack-pareja_2.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/cacerola-castey-pack-familiar.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/s/asador-bandeja-castey-pack_1.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/a/mangos-desmontables-castey-especials_4.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/a/sartenes-castey-pack-familiar.jpg;;"DescripciÃ³n:Descubre el nuevo pack familiar de Castey Yellow Line que hemos diseñado para ti.
Disfruta ya comiendo y cocinando con la mejor calidad.
Este conjunto Castey incluye 
- Una sartén Castey Yellow Line de 20cm.
- Una sartén Castey Yellow Line de 24,Gastos de EnvÃ­o:Este producto tiene los gastos de envio GRATIS,Acerca del fabricante:CASTEY  Multinacional espaÃ±ola, con sede en Riudellots de la Selva, (Girona), que aporta mÃ¡s de 400 aÃ±os de tradiciÃ³n familiar en la fundiciÃ³n del metal. Castey estÃ¡ especializada en la fabricaciÃ³n de productos de cocciÃ³n de alta ,GarantÃ­a:Todos los productos Castey tienen una garantÃ­a de 2 aÃ±os.";1;new;0;0;0;0;1;;;
5;1;"Pack saludable Castey Classic Induction";5;56,00Â â¬;31;82,45Â â¬;;;;;;5;;;Castey;;;;;;;;100;1;both;;;;"Descubre el nuevo pack saludable de Castey Induction Line que hemos diseñado para ti.
Disfruta ya comiendo cocinando a la plancha, con la...";;"Pack saludable Castey Classic Induction";"Pack saludable Castey Classic Induction";"Pack saludable Castey Classic Induction";"Descubre el nuevo pack saludable de Castey Induction Line que hemos diseñado para ti.
Disfruta ya comiendo cocinando a la plancha, con la...";;;;;;;;https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/a/pack-saludable-castey-induccion_1.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/r/grill-castey-induccion-pack-saludable.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/e/delantal-castey-pack-saludable_1.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/a/mangos-desmontables-castey-pack-saludable_1.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/a/sarten-castey-induccion-24cm.jpg;;"DescripciÃ³n:Descubre el nuevo pack saludable de Castey Induction Line que hemos diseñado para ti.
Disfruta ya comiendo cocinando a la plancha, con la mejor calidad.
Este conjunto Castey incluye 
- Una sartén grill Castey  Induction Line de 27cm.
- Una sarté,Gastos de EnvÃ­o:Gastos de envÃ­o Â¡GRATIS! para compras superiores a 89â¬, exceptuando productos de grandes dimensiones y/o pesos,Acerca del fabricante:CASTEY  Multinacional espaÃ±ola, con sede en Riudellots de la Selva, (Girona), que aporta mÃ¡s de 400 aÃ±os de tradiciÃ³n familiar en la fundiciÃ³n del metal. Castey estÃ¡ especializada en la fabricaciÃ³n de productos de cocciÃ³n de alta ,GarantÃ­a:Todos los productos Castey tienen una garantÃ­a de 2 aÃ±os.";1;new;0;0;0;0;1;;;
6;1;"Pack pareja Castey Classic Induction";5;99,95Â â¬;31;128,85Â â¬;;;;;;6;;;Castey;;;;;;;;100;1;both;;;;"El pack de sartenes y cacerola Castey Induction Line tiene como toque de distinción, a parte de la calidad indiscutible que te ofrece Castey, l...";;"Pack pareja Castey Classic Induction";"Pack pareja Castey Classic Induction";"Pack pareja Castey Classic Induction";"El pack de sartenes y cacerola Castey Induction Line tiene como toque de distinción, a parte de la calidad indiscutible que te ofrece Castey, l...";;;;;;;;https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/a/pack-pareja-castey-induction.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/a/sartenes-castey-pack-pareja_1.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/cacerola-castey-induction-pack-pareja.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/a/mangos-desmontables-castey-especials.jpg;;"DescripciÃ³n:El pack de sartenes y cacerola Castey Induction Line tiene como toque de distinción, a parte de la calidad indiscutible que te ofrece Castey, la posibilidad de escoger el mango que más te guste(en el caso de las sartenes) ya que son desmontables e inte,Otras caracterÃ­sticas:Este pack ideal para parejas contiene 
- Sartén de 20cm.
- Sartén de 24cm.
- Sartén de 28cm.
- Cacerola de 24cm. con tapadera de cristal.,Gastos de EnvÃ­o:Este producto tiene los gastos de envio GRATIS,Acerca del fabricante:CASTEY  Multinacional espaÃ±ola, con sede en Riudellots de la Selva, (Girona), que aporta mÃ¡s de 400 aÃ±os de tradiciÃ³n familiar en la fundiciÃ³n del metal. Castey estÃ¡ especializada en la fabricaciÃ³n de productos de cocciÃ³n de alta ,GarantÃ­a:Todos los productos Castey tienen una garantÃ­a de 2 aÃ±os.";1;new;0;0;0;0;1;;;
7;1;"Pack trio Castey Classic Induction";5;138,82Â â¬;31;179,40Â â¬;;;;;;7;;;Castey;;;;;;;;100;1;both;;;;"Descubre el nuevo pack trio de Castey Induction Line que hemos diseñado para ti.
Disfruta ya comiendo y cocinando con la mejor calidad.
...";;"Pack trio Castey Classic Induction";"Pack trio Castey Classic Induction";"Pack trio Castey Classic Induction";"Descubre el nuevo pack trio de Castey Induction Line que hemos diseñado para ti.
Disfruta ya comiendo y cocinando con la mejor calidad.
...";;;;;;;;https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/a/pack-trio-castey-induction_1.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/a/sartenes-castey-pack-pareja_2.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/cacerola-castey-induction-pack-pareja_1.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/castey-grill-27-x-tp_5533050110251687980f_1.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/a/mangos-desmontables-castey-especials_2.jpg;;"DescripciÃ³n:Descubre el nuevo pack trio de Castey Induction Line que hemos diseñado para ti.
Disfruta ya comiendo y cocinando con la mejor calidad.
Este conjunto Castey incluye 
- Una sartén Castey Induction Line de 20cm.
- Una sartén Castey Induction Line ,Gastos de EnvÃ­o:Este producto tiene los gastos de envio GRATIS,Acerca del fabricante:CASTEY  Multinacional espaÃ±ola, con sede en Riudellots de la Selva, (Girona), que aporta mÃ¡s de 400 aÃ±os de tradiciÃ³n familiar en la fundiciÃ³n del metal. Castey estÃ¡ especializada en la fabricaciÃ³n de productos de cocciÃ³n de alta ,GarantÃ­a:Todos los productos Castey tienen una garantÃ­a de 2 aÃ±os.";1;new;0;0;0;0;1;;;
8;1;"Pack familiar Castey Classic Induction";5;187,75Â â¬;31;228,30Â â¬;;;;;;8;;;Castey;;;;;;;;100;1;both;;;;"Descubre el nuevo pack familiar de Castey Classic Induction que hemos diseñado para ti.
Disfruta ya comiendo y cocinando con la mejor calidad....";;"Pack familiar Castey Classic Induction";"Pack familiar Castey Classic Induction";"Pack familiar Castey Classic Induction";"Descubre el nuevo pack familiar de Castey Classic Induction que hemos diseñado para ti.
Disfruta ya comiendo y cocinando con la mejor calidad....";;;;;;;;https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/a/pack-familiar-castey-induction_1.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/castey-grill-27-x-tp_5533050110251687980f.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/cacerola-alta-castey-induction-pack-familiar.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/cacerola-castey-induction-pack-pareja_2.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/a/sartenes-castey-pack-pareja_3.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/a/mangos-desmontables-castey-especials_3.jpg;;"DescripciÃ³n:Descubre el nuevo pack familiar de Castey Classic Induction que hemos diseñado para ti.
Disfruta ya comiendo y cocinando con la mejor calidad.
Este conjunto Castey incluye 
- Una sartén Castey Induction Line de 20cm.
- Una sartén Castey Induction,Gastos de EnvÃ­o:Este producto tiene los gastos de envio GRATIS,Acerca del fabricante:CASTEY  Multinacional espaÃ±ola, con sede en Riudellots de la Selva, (Girona), que aporta mÃ¡s de 400 aÃ±os de tradiciÃ³n familiar en la fundiciÃ³n del metal. Castey estÃ¡ especializada en la fabricaciÃ³n de productos de cocciÃ³n de alta ,GarantÃ­a:Todos los productos Castey tienen una garantÃ­a de 2 aÃ±os.";1;new;0;0;0;0;1;;;
9;1;"Pack saludable Castey Vulcano";5;86,57Â â¬;31;101,85Â â¬;;;;;;9;;;Castey;;;;;;;;100;1;both;;;;"Descubre el nuevo pack saludable de Castey Vulcano que hemos diseñado para ti.
Disfruta ya comiendo cocinando a la plancha, con la mejor ...";;"Pack saludable Castey Vulcano";"Pack saludable Castey Vulcano";"Pack saludable Castey Vulcano";"Descubre el nuevo pack saludable de Castey Vulcano que hemos diseñado para ti.
Disfruta ya comiendo cocinando a la plancha, con la mejor ...";;;;;;;;https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/a/pack-saludable-castey-vulcano.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/s/asador-bandeja-castey-pack_3.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/r/grill-castey-vulcano-pack-especial.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/e/delantal-castey-pack-saludable_2.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/a/mango-sarten-vulcano-pack-pareja_2.jpg;;"DescripciÃ³n:Descubre el nuevo pack saludable de Castey Vulcano que hemos diseñado para ti.
Disfruta ya comiendo cocinando a la plancha, con la mejor calidad.
Este conjunto Vulcano incluye 
- Una bandeja Vulcano de 45cm.
- Una sartén grill vulcano de 27cm,Gastos de EnvÃ­o:Â¡Este producto tiene los gastos de envÃ­o GRATIS!,Acerca del fabricante:CASTEY  Multinacional espaÃ±ola, con sede en Riudellots de la Selva, (Girona), que aporta mÃ¡s de 400 aÃ±os de tradiciÃ³n familiar en la fundiciÃ³n del metal. Castey estÃ¡ especializada en la fabricaciÃ³n de productos de cocciÃ³n de alta ,GarantÃ­a:Todos los productos Castey tienen una garantÃ­a de 2 aÃ±os.";1;new;0;0;0;0;1;;;
10;1;"Pack pareja Castey Vulcano";5;130,89Â â¬;31;162,55Â â¬;;;;;;10;;;Castey;;;;;;;;100;1;both;;;;"El pack de sartenes y cacerola Castey Vulcano tiene como toque de distinción, a parte de la calidad indiscutible que te ofrece Castey, la ...";;"Pack pareja Castey Vulcano";"Pack pareja Castey Vulcano";"Pack pareja Castey Vulcano";"El pack de sartenes y cacerola Castey Vulcano tiene como toque de distinción, a parte de la calidad indiscutible que te ofrece Castey, la ...";;;;;;;;https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/a/pack-pareja-castey-vulcano.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/a/sartenes-vulcano-pack-pareja.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/cacerola-vulcano-packs-especiales.jpg,https://ferreteria.es/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/a/mango-sarten-vulcano-pack-pareja.jpg;;"DescripciÃ³n:El pack de sartenes y cacerola Castey Vulcano tiene como toque de distinción, a parte de la calidad indiscutible que te ofrece Castey, la posibilidad de desmontar los mangos, ya que son extraíbles.
La cacerola contiene unas asas de silicona, ideales ,Otras caracterÃ­sticas:Este pack ideal para parejas contiene 
- Sartén de 18cm.
- Sartén de 22cm.
- Sartén de 26cm.
- Cacerola de 24cm. con tapadera de cristal.,Gastos de EnvÃ­o:Este producto tiene los gastos de envio GRATIS,Acerca del fabricante:CASTEY  Multinacional espaÃ±ola, con sede en Riudellots de la Selva, (Girona), que aporta mÃ¡s de 400 aÃ±os de tradiciÃ³n familiar en la fundiciÃ³n del metal. Castey estÃ¡ especializada en la fabricaciÃ³n de productos de cocciÃ³n de alta ,GarantÃ­a:Todos los productos Castey tienen una garantÃ­a de 2 aÃ±os.";1;new;0;0;0;0;1;;;
