ID;"Active (0/1)";"Name *";"Parent category";"Root category (0/1)";Description;"Meta title";"Meta keywords";"Meta description";"URL rewritten";"Image URL"
206;1;"Accesorios para piscinas";199;0;"Accesorios para piscinas";"Accesorios para piscinas";"Accesorios para piscinas";"Accesorios para piscinas";" ";
207;1;"Productos químicos y cloros";199;0;"Productos químicos y cloros";"Productos químicos y cloros";"Productos químicos y cloros";"Productos químicos y cloros";" ";
208;1;"Limpiafondos piscinas";199;0;"Limpiafondos piscinas";"Limpiafondos piscinas";"Limpiafondos piscinas";"Limpiafondos piscinas";" ";
209;1;"Fundas cobertoras";199;0;"Fundas cobertoras";"Fundas cobertoras";"Fundas cobertoras";"Fundas cobertoras";" ";
210;1;"Pintura de piscinas";199;0;"Pintura de piscinas";"Pintura de piscinas";"Pintura de piscinas";"Pintura de piscinas";" ";
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_escoberos_de_resina.jpg
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_medios_de_resina.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_de_resina_altos.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_con_persiana.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/taquilla_de_resina.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/estanteria-resina-keter-sigma-12.jpg
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_escoberos_de_resina.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_medios_de_resina.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_de_resina_altos.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_con_persiana.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/taquilla_de_resina.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/estanteria-resina-keter-sigma-12.jpg
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_escoberos_de_resina.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_medios_de_resina.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_de_resina_altos.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_con_persiana.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/taquilla_de_resina.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/estanteria-resina-keter-sigma-12.jpg
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
211;1;"Camping y playa";2;0;"Camping y playa";"Camping y playa";"Camping y playa";"Camping y playa";" ";" "
212;1;Insecticidas;211;0;Insecticidas;Insecticidas;Insecticidas;Insecticidas;" ";
213;1;Raticidas;212;0;Raticidas;Raticidas;Raticidas;Raticidas;" ";
214;1;"Repelentes para mosquitos";212;0;"Repelentes para mosquitos";"Repelentes para mosquitos";"Repelentes para mosquitos";"Repelentes para mosquitos";" ";
215;1;"Velas antimosquitos";212;0;"Velas antimosquitos";"Velas antimosquitos";"Velas antimosquitos";"Velas antimosquitos";" ";
216;1;"Anti plagas para hormigas";212;0;"Anti plagas para hormigas";"Anti plagas para hormigas";"Anti plagas para hormigas";"Anti plagas para hormigas";" ";
217;1;Cucarachas;212;0;Cucarachas;Cucarachas;Cucarachas;Cucarachas;" ";
218;1;Ahuyentadores;212;0;Ahuyentadores;Ahuyentadores;Ahuyentadores;Ahuyentadores;" ";
219;1;"Mosquiteras y cortinas";211;0;"Mosquiteras y cortinas";"Mosquiteras y cortinas";"Mosquiteras y cortinas";"Mosquiteras y cortinas";" ";
220;1;"Mosquiteras para ventana";219;0;"Mosquiteras para ventana";"Mosquiteras para ventana";"Mosquiteras para ventana";"Mosquiteras para ventana";" ";
221;1;"Mosquiteras para puerta";219;0;"Mosquiteras para puerta";"Mosquiteras para puerta";"Mosquiteras para puerta";"Mosquiteras para puerta";" ";
222;1;"Mosquiteras de fibra de vidrio";219;0;"Mosquiteras de fibra de vidrio";"Mosquiteras de fibra de vidrio";"Mosquiteras de fibra de vidrio";"Mosquiteras de fibra de vidrio";" ";
223;1;"Cortinas anti insectos";219;0;"Cortinas anti insectos";"Cortinas anti insectos";"Cortinas anti insectos";"Cortinas anti insectos";" ";
224;1;"Camping gas y hornillos";211;0;"Camping gas y hornillos";"Camping gas y hornillos";"Camping gas y hornillos";"Camping gas y hornillos";" ";
225;1;Linternas;211;0;Linternas;Linternas;Linternas;Linternas;" ";
226;1;"Cestas y bolsas de picnic";211;0;"Cestas y bolsas de picnic";"Cestas y bolsas de picnic";"Cestas y bolsas de picnic";"Cestas y bolsas de picnic";" ";
227;1;"Neveras y bolsas térmicas";211;0;"Neveras y bolsas térmicas";"Neveras y bolsas térmicas";"Neveras y bolsas térmicas";"Neveras y bolsas térmicas";" ";
228;1;"Termos y cantimploras";211;0;"Termos y cantimploras";"Termos y cantimploras";"Termos y cantimploras";"Termos y cantimploras";" ";
229;1;"Colchones de camping";211;0;"Colchones de camping";"Colchones de camping";"Colchones de camping";"Colchones de camping";" ";
230;1;Sombrillas;211;0;Sombrillas;Sombrillas;Sombrillas;Sombrillas;" ";
231;1;"Sillas y sillones de playa";211;0;"Sillas y sillones de playa";"Sillas y sillones de playa";"Sillas y sillones de playa";"Sillas y sillones de playa";" ";
232;1;"Accesorios de deporte y navajas";211;0;"Accesorios de deporte y navajas";"Accesorios de deporte y navajas";"Accesorios de deporte y navajas";"Accesorios de deporte y navajas";" ";
233;1;"Flotadores y colchonetas";211;0;"Flotadores y colchonetas";"Flotadores y colchonetas";"Flotadores y colchonetas";"Flotadores y colchonetas";" ";
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_escoberos_de_resina.jpg
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_medios_de_resina.jpg
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_de_resina_altos.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_con_persiana.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/taquilla_de_resina.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/estanteria-resina-keter-sigma-12.jpg
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_escoberos_de_resina.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_medios_de_resina.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_de_resina_altos.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_con_persiana.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/taquilla_de_resina.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/estanteria-resina-keter-sigma-12.jpg
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_escoberos_de_resina.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_medios_de_resina.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_de_resina_altos.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_con_persiana.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/taquilla_de_resina.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/estanteria-resina-keter-sigma-12.jpg
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_escoberos_de_resina.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_medios_de_resina.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_de_resina_altos.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_con_persiana.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/taquilla_de_resina.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/estanteria-resina-keter-sigma-12.jpg
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_escoberos_de_resina.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_medios_de_resina.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_de_resina_altos.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_con_persiana.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/taquilla_de_resina.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/estanteria-resina-keter-sigma-12.jpg
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
234;1;"+ Jardinería";2;0;"+ Jardinería";"+ Jardinería";"+ Jardinería";"+ Jardinería";" ";" "
235;1;"Herramientas de jardín";234;0;"Herramientas de jardín";"Herramientas de jardín";"Herramientas de jardín";"Herramientas de jardín";" ";
236;1;Cortarramas;235;0;Cortarramas;Cortarramas;Cortarramas;Cortarramas;" ";
237;1;"Cortasetos manuales";235;0;"Cortasetos manuales";"Cortasetos manuales";"Cortasetos manuales";"Cortasetos manuales";" ";
238;1;"Tijeras cortacésped";235;0;"Tijeras cortacésped";"Tijeras cortacésped";"Tijeras cortacésped";"Tijeras cortacésped";" ";
239;1;"Tijeras de podar y navajas";235;0;"Tijeras de podar y navajas";"Tijeras de podar y navajas";"Tijeras de podar y navajas";"Tijeras de podar y navajas";" ";
240;1;"Cultivadores, binadores y aireadores";235;0;"Cultivadores, binadores y aireadores";"Cultivadores, binadores y aireadores";"Cultivadores, binadores y aireadores";"Cultivadores, binadores y aireadores";" ";
241;1;"Palas, picos y azadas";235;0;"Palas, picos y azadas";"Palas, picos y azadas";"Palas, picos y azadas";"Palas, picos y azadas";" ";
242;1;"Hachas, mazas, cuñas y piedras";235;0;"Hachas, mazas, cuñas y piedras";"Hachas, mazas, cuñas y piedras";"Hachas, mazas, cuñas y piedras";"Hachas, mazas, cuñas y piedras";" ";
243;1;"Herramientas infantiles";235;0;"Herramientas infantiles";"Herramientas infantiles";"Herramientas infantiles";"Herramientas infantiles";" ";
244;1;"Hoces y guadañas";235;0;"Hoces y guadañas";"Hoces y guadañas";"Hoces y guadañas";"Hoces y guadañas";" ";
245;1;"Mangos sueltos";235;0;"Mangos sueltos";"Mangos sueltos";"Mangos sueltos";"Mangos sueltos";" ";
246;1;"Rastrillos, escobas y accesorios";235;0;"Rastrillos, escobas y accesorios";"Rastrillos, escobas y accesorios";"Rastrillos, escobas y accesorios";"Rastrillos, escobas y accesorios";" ";
247;1;"Sierras y hojas de sierra";235;0;"Sierras y hojas de sierra";"Sierras y hojas de sierra";"Sierras y hojas de sierra";"Sierras y hojas de sierra";" ";
248;1;"Maquinaria de jardín";234;0;"Maquinaria de jardín";"Maquinaria de jardín";"Maquinaria de jardín";"Maquinaria de jardín";" ";
249;1;"Aspiradores y sopladores";248;0;"Aspiradores y sopladores";"Aspiradores y sopladores";"Aspiradores y sopladores";"Aspiradores y sopladores";" ";
250;1;Biotrituradores;248;0;Biotrituradores;Biotrituradores;Biotrituradores;Biotrituradores;" ";
251;1;Cortabordes;248;0;Cortabordes;Cortabordes;Cortabordes;Cortabordes;" ";
252;1;Cortasetos;248;0;Cortasetos;Cortasetos;Cortasetos;Cortasetos;" ";
253;1;"Motosierras eléctricas";248;0;"Motosierras eléctricas";"Motosierras eléctricas";"Motosierras eléctricas";"Motosierras eléctricas";" ";
254;1;"Motosierras de gasolina";248;0;"Motosierras de gasolina";"Motosierras de gasolina";"Motosierras de gasolina";"Motosierras de gasolina";" ";
255;1;"Cortacésped de gasolina";248;0;"Cortacésped de gasolina";"Cortacésped de gasolina";"Cortacésped de gasolina";"Cortacésped de gasolina";" ";
256;1;"Cortacésped eléctrico";248;0;"Cortacésped eléctrico";"Cortacésped eléctrico";"Cortacésped eléctrico";"Cortacésped eléctrico";" ";
257;1;"Cortacésped manual";248;0;"Cortacésped manual";"Cortacésped manual";"Cortacésped manual";"Cortacésped manual";" ";
258;1;Desbrozadoras;248;0;Desbrozadoras;Desbrozadoras;Desbrozadoras;Desbrozadoras;" ";
259;1;"Hidrolimpiadoras a presión";248;0;"Hidrolimpiadoras a presión";"Hidrolimpiadoras a presión";"Hidrolimpiadoras a presión";"Hidrolimpiadoras a presión";" ";
260;1;"Maquinaria agrícola";248;0;"Maquinaria agrícola";"Maquinaria agrícola";"Maquinaria agrícola";"Maquinaria agrícola";" ";
261;1;Motoazadas;248;0;Motoazadas;Motoazadas;Motoazadas;Motoazadas;" ";
262;1;Escarificadores;248;0;Escarificadores;Escarificadores;Escarificadores;Escarificadores;" ";
263;1;"Accesorios maquinaria de jardín";248;0;"Accesorios maquinaria de jardín";"Accesorios maquinaria de jardín";"Accesorios maquinaria de jardín";"Accesorios maquinaria de jardín";" ";
264;1;"Decoración jardín";234;0;"Decoración jardín";"Decoración jardín";"Decoración jardín";"Decoración jardín";" ";
265;1;"Césped artificial y losetas";264;0;"Césped artificial y losetas";"Césped artificial y losetas";"Césped artificial y losetas";"Césped artificial y losetas";" ";
266;1;"Velas decorativas para jardín";264;0;"Velas decorativas para jardín";"Velas decorativas para jardín";"Velas decorativas para jardín";"Velas decorativas para jardín";" ";
267;1;"Balizas solares";264;0;"Balizas solares";"Balizas solares";"Balizas solares";"Balizas solares";" ";
268;1;"Antorchas y guirnaldas de jardín";264;0;"Antorchas y guirnaldas de jardín";"Antorchas y guirnaldas de jardín";"Antorchas y guirnaldas de jardín";"Antorchas y guirnaldas de jardín";" ";
269;1;Macetas;264;0;Macetas;Macetas;Macetas;Macetas;" ";
270;1;Jardineras;264;0;Jardineras;Jardineras;Jardineras;Jardineras;" ";
271;1;"Estanques y accesorios para fuentes";264;0;"Estanques y accesorios para fuentes";"Estanques y accesorios para fuentes";"Estanques y accesorios para fuentes";"Estanques y accesorios para fuentes";" ";
272;1;"Figuras decorativas de jardín";264;0;"Figuras decorativas de jardín";"Figuras decorativas de jardín";"Figuras decorativas de jardín";"Figuras decorativas de jardín";" ";
273;1;"Casetas de Pájaros";264;0;"Casetas de Pájaros";"Casetas de Pájaros";"Casetas de Pájaros";"Casetas de Pájaros";" ";
274;1;"Productos de riego";234;0;"Productos de riego";"Productos de riego";"Productos de riego";"Productos de riego";" ";
275;1;"Programadores de riego";274;0;"Programadores de riego";"Programadores de riego";"Programadores de riego";"Programadores de riego";" ";
276;1;"Pistolas de riego y lanzariegos";274;0;"Pistolas de riego y lanzariegos";"Pistolas de riego y lanzariegos";"Pistolas de riego y lanzariegos";"Pistolas de riego y lanzariegos";" ";
277;1;"Distribuidores de riego";274;0;"Distribuidores de riego";"Distribuidores de riego";"Distribuidores de riego";"Distribuidores de riego";" ";
278;1;"Conexiones de goteo";274;0;"Conexiones de goteo";"Conexiones de goteo";"Conexiones de goteo";"Conexiones de goteo";" ";
279;1;"Conexiones de riego enterrado";274;0;"Conexiones de riego enterrado";"Conexiones de riego enterrado";"Conexiones de riego enterrado";"Conexiones de riego enterrado";" ";
280;1;Mangueras;274;0;Mangueras;Mangueras;Mangueras;Mangueras;" ";
281;1;"Carros portamangueras";274;0;"Carros portamangueras";"Carros portamangueras";"Carros portamangueras";"Carros portamangueras";" ";
282;1;"Kits de riego completos";274;0;"Kits de riego completos";"Kits de riego completos";"Kits de riego completos";"Kits de riego completos";" ";
283;1;Aspersores;274;0;Aspersores;Aspersores;Aspersores;Aspersores;" ";
284;1;"Riego gota a gota";274;0;"Riego gota a gota";"Riego gota a gota";"Riego gota a gota";"Riego gota a gota";" ";
285;1;Electroválvulas;274;0;Electroválvulas;Electroválvulas;Electroválvulas;Electroválvulas;" ";
286;1;"Tuberías de baja presión";274;0;"Tuberías de baja presión";"Tuberías de baja presión";"Tuberías de baja presión";"Tuberías de baja presión";" ";
287;1;Regadoras;274;0;Regadoras;Regadoras;Regadoras;Regadoras;" ";
288;1;"Depósitos de Agua";274;0;"Depósitos de Agua";"Depósitos de Agua";"Depósitos de Agua";"Depósitos de Agua";" ";
289;1;"Iluminación exterior";234;0;"Iluminación exterior";"Iluminación exterior";"Iluminación exterior";"Iluminación exterior";" ";
290;1;"Apliques de exterior";289;0;"Apliques de exterior";"Apliques de exterior";"Apliques de exterior";"Apliques de exterior";" ";
291;1;Farolas;289;0;Farolas;Farolas;Farolas;Farolas;" ";
292;1;"Focos halógenos";289;0;"Focos halógenos";"Focos halógenos";"Focos halógenos";"Focos halógenos";" ";
293;1;"Balizas de sobremuro";289;0;"Balizas de sobremuro";"Balizas de sobremuro";"Balizas de sobremuro";"Balizas de sobremuro";" ";
294;1;"Luz exterior de suelo";289;0;"Luz exterior de suelo";"Luz exterior de suelo";"Luz exterior de suelo";"Luz exterior de suelo";" ";
295;1;"Productos de cultivo";234;0;"Productos de cultivo";"Productos de cultivo";"Productos de cultivo";"Productos de cultivo";" ";
296;1;Herbicidas;295;0;Herbicidas;Herbicidas;Herbicidas;Herbicidas;" ";
297;1;"Abonos y fertilizantes";295;0;"Abonos y fertilizantes";"Abonos y fertilizantes";"Abonos y fertilizantes";"Abonos y fertilizantes";" ";
298;1;Compostadores;295;0;Compostadores;Compostadores;Compostadores;Compostadores;" ";
299;1;Semillas;295;0;Semillas;Semillas;Semillas;Semillas;" ";
300;1;"Pulverizadores y vaporizadores";295;0;"Pulverizadores y vaporizadores";"Pulverizadores y vaporizadores";"Pulverizadores y vaporizadores";"Pulverizadores y vaporizadores";" ";
301;1;Substratos;295;0;Substratos;Substratos;Substratos;Substratos;" ";
302;1;"Huertos urbanos";234;0;"Huertos urbanos";"Huertos urbanos";"Huertos urbanos";"Huertos urbanos";" ";
303;1;Animales;234;0;Animales;Animales;Animales;Animales;" ";
304;1;"Bombas de agua";234;0;"Bombas de agua";"Bombas de agua";"Bombas de agua";"Bombas de agua";" ";
305;1;"Bombas de transvase";304;0;"Bombas de transvase";"Bombas de transvase";"Bombas de transvase";"Bombas de transvase";" ";
306;1;"Bombas eléctricas";304;0;"Bombas eléctricas";"Bombas eléctricas";"Bombas eléctricas";"Bombas eléctricas";" ";
307;1;"Grupos de presión";304;0;"Grupos de presión";"Grupos de presión";"Grupos de presión";"Grupos de presión";" ";
308;1;Sumergibles;304;0;Sumergibles;Sumergibles;Sumergibles;Sumergibles;" ";
309;1;"Mallas sombreadoras";234;0;"Mallas sombreadoras";"Mallas sombreadoras";"Mallas sombreadoras";"Mallas sombreadoras";" ";
310;1;"Toldos y accesorios";234;0;"Toldos y accesorios";"Toldos y accesorios";"Toldos y accesorios";"Toldos y accesorios";" ";
311;1;"Cañizo y brezo";234;0;"Cañizo y brezo";"Cañizo y brezo";"Cañizo y brezo";"Cañizo y brezo";" ";
312;1;"Vallas y cercados";234;0;"Vallas y cercados";"Vallas y cercados";"Vallas y cercados";"Vallas y cercados";" ";
313;1;"Accesorios para enrejados metálicos";312;0;"Accesorios para enrejados metálicos";"Accesorios para enrejados metálicos";"Accesorios para enrejados metálicos";"Accesorios para enrejados metálicos";" ";
314;1;"Borduras de madera o PVC";312;0;"Borduras de madera o PVC";"Borduras de madera o PVC";"Borduras de madera o PVC";"Borduras de madera o PVC";" ";
315;1;"Vallado de madera";312;0;"Vallado de madera";"Vallado de madera";"Vallado de madera";"Vallado de madera";" ";
316;1;Celosías;312;0;Celosías;Celosías;Celosías;Celosías;" ";
317;1;"Cubos de jardín";234;0;"Cubos de jardín";"Cubos de jardín";"Cubos de jardín";"Cubos de jardín";" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_escoberos_de_resina.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_medios_de_resina.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_de_resina_altos.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_con_persiana.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/taquilla_de_resina.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/estanteria-resina-keter-sigma-12.jpg
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_escoberos_de_resina.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_medios_de_resina.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_de_resina_altos.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_con_persiana.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/taquilla_de_resina.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/estanteria-resina-keter-sigma-12.jpg
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_escoberos_de_resina.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_medios_de_resina.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_de_resina_altos.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/armarios_con_persiana.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/taquilla_de_resina.jpg
;1;;;0;;;;;" ";https://ferreteria.es/media/catalog/category/estanteria-resina-keter-sigma-12.jpg
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
;1;;;0;;;;;" ";
