ID;Active;Name;Categories;Price;Tax;"Wholesale price";OnSale;Discount;DiscountPercent;DiscountFrom;DiscountTo;Reference;SupplierReference;Supplier;Manufacturer;Ean13;Upc;Ecotax;Width;Height;Depth;Weight;Quantity;MinimalQuantity;Visibility;AdditionalShippingCost;Unity;UnityPrice;ShortDescription;Description;Tags;Metatitle;MetaKeywords;MetaDescription;UrlRewritten;TextStock;TextBackorder;Avaiable;ProductAvaiableDate;ProductCreationDate;ShowPrice;ImageUrls;DeleteExistingImages;Feature;AvaiableOnline;Condition;Customizable;Uploadable;TextFields;OutStock;IdNameShop;AdvancedStockManagement;DependsOnStock;Warehouse
501;1;;38;;31;;;;;;;501;;;;;;;;;;;100;1;both;;;;"Práctico cubo de basura Tatay con pedal Milenium con capacidad de 25 litros. Este modelo es de color chispitas. Este contenedor de basura est&a...";;;;;"Práctico cubo de basura Tatay con pedal Milenium con capacidad de 25 litros. Este modelo es de color chispitas. Este contenedor de basura est&a...";;;;;;;;;;;1;new;0;0;0;0;1;;;
502;1;;38;;31;;;;;;;502;;;;;;;;;;;100;1;both;;;;"Práctico cubo de basura Tatay con pedal Milenium con capacidad de 25 litros. Este modelo es de color blanco. Este contenedor de basura est&aacu...";;;;;"Práctico cubo de basura Tatay con pedal Milenium con capacidad de 25 litros. Este modelo es de color blanco. Este contenedor de basura est&aacu...";;;;;;;;;;;1;new;0;0;0;0;1;;;
503;1;;38;;31;;;;;;;503;;;;;;;;;;;100;1;both;;;;"Práctico cubo de basura Tatay con pedal Milenium con capacidad de 25 litros. Este modelo es de color azul, con pequeños detalles en colo...";;;;;"Práctico cubo de basura Tatay con pedal Milenium con capacidad de 25 litros. Este modelo es de color azul, con pequeños detalles en colo...";;;;;;;;;;;1;new;0;0;0;0;1;;;
504;1;;38;;31;;;;;;;504;;;;;;;;;;;100;1;both;;;;"Práctico cubo de basura de la marca Ambit con capacidad para 6 litros. Es de color blanco, perfecto para cualquier ambiente.
Se acciona median...";;;;;"Práctico cubo de basura de la marca Ambit con capacidad para 6 litros. Es de color blanco, perfecto para cualquier ambiente.
Se acciona median...";;;;;;;;;;;1;new;0;0;0;0;1;;;
505;1;;38;;31;;;;;;;505;;;;;;;;;;;100;1;both;;;;"Práctico cubo de basura de la marca Ambit con capacidad para 16 litros. Es de color plata, dando un toque sofisticado perfecto para ambientes c...";;;;;"Práctico cubo de basura de la marca Ambit con capacidad para 16 litros. Es de color plata, dando un toque sofisticado perfecto para ambientes c...";;;;;;;;;;;1;new;0;0;0;0;1;;;
506;1;;38;;31;;;;;;;506;;;;;;;;;;;100;1;both;;;;"Práctico cubo de basura de la marca Ambit con capacidad para16 litros. Es de color blanco, perfecto para cualquier ambiente.  
Se acciona...";;;;;"Práctico cubo de basura de la marca Ambit con capacidad para16 litros. Es de color blanco, perfecto para cualquier ambiente.  
Se acciona...";;;;;;;;;;;1;new;0;0;0;0;1;;;
507;1;;38;;31;;;;;;;507;;;;;;;;;;;100;1;both;;;;"Cubo de basura con pedal  para una capacidad de 20 litros de color cromado. Este contenedor de basura está fabricado por To...";;;;;"Cubo de basura con pedal  para una capacidad de 20 litros de color cromado. Este contenedor de basura está fabricado por To...";;;;;;;;;;;1;new;0;0;0;0;1;;;
508;1;;38;;31;;;;;;;508;;;;;;;;;;;100;1;both;;;;"Cubo de basura con pedal  para una capacidad de 20 litros de color blanco. Este contenedor de basura está fabricado por Tot...";;;;;"Cubo de basura con pedal  para una capacidad de 20 litros de color blanco. Este contenedor de basura está fabricado por Tot...";;;;;;;;;;;1;new;0;0;0;0;1;;;
509;1;;38;;31;;;;;;;509;;;;;;;;;;;100;1;both;;;;"Cubo de basura color gris mate de la marca Brabantia, de forma cilíndrica y diseño elegante. Dispone de tapa y pedal para mayor higiene y comodidad....";;;;;"Cubo de basura color gris mate de la marca Brabantia, de forma cilíndrica y diseño elegante. Dispone de tapa y pedal para mayor higiene y comodidad....";;;;;;;;;;;1;new;0;0;0;0;1;;;
510;1;;38;;31;;;;;;;510;;;;;;;;;;;100;1;both;;;;"Cubo de basura de la marca Brabantia con capacidad para 20 litros en color rojo. Es un contenedor de basura muy práctico por sus prestaciones. ...";;;;;"Cubo de basura de la marca Brabantia con capacidad para 20 litros en color rojo. Es un contenedor de basura muy práctico por sus prestaciones. ...";;;;;;;;;;;1;new;0;0;0;0;1;;;
