ID;Active;Name;Categories;Price;Tax;"Wholesale price";OnSale;Discount;DiscountPercent;DiscountFrom;DiscountTo;Reference;SupplierReference;Supplier;Manufacturer;Ean13;Upc;Ecotax;Width;Height;Depth;Weight;Quantity;MinimalQuantity;Visibility;AdditionalShippingCost;Unity;UnityPrice;ShortDescription;Description;Tags;Metatitle;MetaKeywords;MetaDescription;UrlRewritten;TextStock;TextBackorder;Avaiable;ProductAvaiableDate;ProductCreationDate;ShowPrice;ImageUrls;DeleteExistingImages;Feature;AvaiableOnline;Condition;Customizable;Uploadable;TextFields;OutStock;IdNameShop;AdvancedStockManagement;DependsOnStock;Warehouse
1501;1;;107;;31;;;;;;;1501;;;;;;;;;;;100;1;both;;;;"Bonito porta sandwich infantil modelo Snack Rico de Iris. Contiene una cremallera ideal para los más peques.
El material del portasandwich es ...";;;;;"Bonito porta sandwich infantil modelo Snack Rico de Iris. Contiene una cremallera ideal para los más peques.
El material del portasandwich es ...";;;;;;;;;;;1;new;0;0;0;0;1;;;
1502;1;;107;;31;;;;;;;1502;;;;;;;;;;;100;1;both;;;;"Silla de jardín apilable Gina inyectada en fibra de vidrio, perfecta para exteriores.
Este pack es ideal para profesionales, ya que al se...";;;;;"Silla de jardín apilable Gina inyectada en fibra de vidrio, perfecta para exteriores.
Este pack es ideal para profesionales, ya que al se...";;;;;;;;;;;1;new;0;0;0;0;1;;;
1503;1;;107;;31;;;;;;;1503;;;;;;;;;;;100;1;both;;;;"Porta bocatas Valira Nomad Sandwich.
Original porta bocadillos para sandwich de la marca Valira. Su forma triangular lo hace perfecto para que el san...";;;;;"Porta bocatas Valira Nomad Sandwich.
Original porta bocadillos para sandwich de la marca Valira. Su forma triangular lo hace perfecto para que el san...";;;;;;;;;;;1;new;0;0;0;0;1;;;
1504;1;;107;;31;;;;;;;1504;;;;;;;;;;;100;1;both;;;;"Porta bocatas Valira Nomad One Colours.
De la mano de la marca Valira nos llega un gran porta bocadillos, de tamaño grande. Es un modelo muy f...";;;;;"Porta bocatas Valira Nomad One Colours.
De la mano de la marca Valira nos llega un gran porta bocadillos, de tamaño grande. Es un modelo muy f...";;;;;;;;;;;1;new;0;0;0;0;1;;;
1505;1;;107;;31;;;;;;;1505;;;;;;;;;;;100;1;both;;;;"Bonito porta sandwich infantil modelo Snack Rico de Iris. Contiene una cremallera ideal para los más peques.
El material del portasandwich es ...";;;;;"Bonito porta sandwich infantil modelo Snack Rico de Iris. Contiene una cremallera ideal para los más peques.
El material del portasandwich es ...";;;;;;;;;;;1;new;0;0;0;0;1;;;
1506;1;;107;;31;;;;;;;1506;;;;;;;;;;;100;1;both;;;;"Portabocadillos Iris modelo Snack Rico de Hadas.
Con este portabocadillos podrás llevar durante más tiempo el bocadillo fresco y crujie...";;;;;"Portabocadillos Iris modelo Snack Rico de Hadas.
Con este portabocadillos podrás llevar durante más tiempo el bocadillo fresco y crujie...";;;;;;;;;;;1;new;0;0;0;0;1;;;
1507;1;;107;;31;;;;;;;1507;;;;;;;;;;;100;1;both;;;;"Portabocadillos Iris modelo Snack Rico de Hadas.
Con este portabocadillos podrás llevar durante más tiempo el bocadillo fresco y crujie...";;;;;"Portabocadillos Iris modelo Snack Rico de Hadas.
Con este portabocadillos podrás llevar durante más tiempo el bocadillo fresco y crujie...";;;;;;;;;;;1;new;0;0;0;0;1;;;
1508;1;;107;;31;;;;;;;1508;;;;;;;;;;;100;1;both;;;;"Portabocadillos Iris modelo Snack Rico de Hadas.
Con este portabocadillos podrás llevar durante más tiempo el bocadillo fresco y crujie...";;;;;"Portabocadillos Iris modelo Snack Rico de Hadas.
Con este portabocadillos podrás llevar durante más tiempo el bocadillo fresco y crujie...";;;;;;;;;;;1;new;0;0;0;0;1;;;
1509;1;;107;;31;;;;;;;1509;;;;;;;;;;;100;1;both;;;;"Ya tienes aquí el nuevo porta alimentos Urban Lunchbag Classic de Iris en color marrón.
Esta bolsa portalimentos es ideal para llevar t...";;;;;"Ya tienes aquí el nuevo porta alimentos Urban Lunchbag Classic de Iris en color marrón.
Esta bolsa portalimentos es ideal para llevar t...";;;;;;;;;;;1;new;0;0;0;0;1;;;
1510;1;;107;;31;;;;;;;1510;;;;;;;;;;;100;1;both;;;;"Ya tienes aquí el nuevo porta alimentos Urban Lunchbag Classic de Iris en color negro.
Esta bolsa portalimentos es ideal para llevar tanto de ...";;;;;"Ya tienes aquí el nuevo porta alimentos Urban Lunchbag Classic de Iris en color negro.
Esta bolsa portalimentos es ideal para llevar tanto de ...";;;;;;;;;;;1;new;0;0;0;0;1;;;
1511;1;;107;;31;;;;;;;1511;;;;;;;;;;;100;1;both;;;;"Ya tienes aquí el nuevo porta alimentos Urban Lunchbag Classic de Iris en color negro.
Esta bolsa portalimentos es ideal para llevar tanto de ...";;;;;"Ya tienes aquí el nuevo porta alimentos Urban Lunchbag Classic de Iris en color negro.
Esta bolsa portalimentos es ideal para llevar tanto de ...";;;;;;;;;;;1;new;0;0;0;0;1;;;
