ID,Active,Name,Categories,Price,Tax,"Wholesale price",OnSale,Discount,DiscountPercent,DiscountFrom,DiscountTo,Reference,SupplierReference,Supplier,Manufacturer,Ean13,Upc,Ecotax,Width,Height,Depth,Weight,Quantity,MinimalQuantity,Visibility,AdditionalShippingCost,Unity,UnityPrice,ShortDescription,Description,Tags,Metatitle,MetaKeywords,MetaDescription,UrlRewritten,TextStock,TextBackorder,Avaiable,ProductAvaiableDate,ProductCreationDate,ShowPrice,ImageUrls,DeleteExistingImages,Feature,AvaiableOnline,Condition,Customizable,Uploadable,TextFields,OutStock,IdNameShop,AdvancedStockManagement,DependsOnStock,Warehouse
160,1,"Round neck sweater",10,195,31,195,,,,,,160,,,,,,,,,,,100,1,both,,,,"Extra fine merino wool","Black round neck sweater,extra fine Super 140s merino wool, gauge 18,tone-on-tone embroidery 
                Available in
                navy blue,
                heather grey,
                caramel and
                orange
               Mens sweater 100% Super 140s merino woolHand wash","Round neck sweater","Round neck sweater","Round neck sweater","Extra fine merino wool",,,,,,,,http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16ha2crys-ca03-20-1.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16ha2crys-ca03-20-2.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16ha2crys-ca03-20-3.jpg,,,1,new,0,0,0,0,1,,,
161,1,Cardigan,10,215,31,215,,,,,,161,,,,,,,,,,,100,1,both,,,,"Extra fine merino wool","6-button navy blue cardigan,extra fine Super 140s merino wool, gauge 18,tone-on-tone embroidery 
                Available in
                black and
                caramel 
               Mens cardigan 100% Super 140s merino woolHand wash",Cardigan,Cardigan,Cardigan,"Extra fine merino wool",,,,,,,,http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16ha2city-ca03-30-1.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16ha2city-ca03-30-2.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16ha2city-ca03-30-3.jpg,,,1,new,0,0,0,0,1,,,
162,1,"Polo neck sweater",10,195,31,195,,,,,,162,,,,,,,,,,,100,1,both,,,,"Extra fine merino wool","Black polo neck sweater,extra fine Super 140s merino wool, gauge 18,tone-on-tone embroidery 
                Available in
                navy blue and
                heather grey
               Mens sweater 100% Super 140s merino woolHand wash","Polo neck sweater","Polo neck sweater","Polo neck sweater","Extra fine merino wool",,,,,,,,http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/5/15ha2cole-ca03-20-1_2.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16ha2cole-ca03-20-2.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16ha2cole-ca03-20-3.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16ha2cole-ca03-20-4.jpg,,,1,new,0,0,0,0,1,,,
163,1,Tie,11,85,31,85,,,,,,163,,,,,,,,,,,100,1,both,,,,"Madder silk","Navy blue tie,red fantasy print on madder silk,width 7 cm,slip stitch at interlining Mens tie 100% madder silkDry clean",Tie,Tie,Tie,"Madder silk",,,,,,,,http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf2crav-i225-30_tu-1.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf2crav-i225-30_tu-2.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf2crav-i225-30_tu-3.jpg,,,1,new,0,0,0,0,1,,,
164,1,Tie,11,85,31,85,,,,,,164,,,,,,,,,,,100,1,both,,,,"Madder silk","Burgundy tie,white polka-dots print on madder silk, width 7 cm,slip stitch at interlining Available in petrol blue Mens tie 100% madder silkDry clean",Tie,Tie,Tie,"Madder silk",,,,,,,,http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf2crav-i207-74_tu-1.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf2crav-i207-74_tu-2.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf2crav-i207-74_tu-3.jpg,,,1,new,0,0,0,0,1,,,
165,1,Tie,11,85,31,85,,,,,,165,,,,,,,,,,,100,1,both,,,,Silk,"Navy blue club tie,white and red stripes on basket weave silk,width 7 cm,slip stitch at interlining Mens tie 60% wool and 40% silkDry clean",Tie,Tie,Tie,Silk,,,,,,,,http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf2crav-i212-30_tu-1.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf2crav-i212-30_tu-2.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf2crav-i212-30_tu-3.jpg,,,1,new,0,0,0,0,1,,,
166,1,Tie,11,85,31,85,,,,,,166,,,,,,,,,,,100,1,both,,,,"Madder silk","Navy blue tie,floral print on madder silk,width 7 cm,slip stitch at interlining Mens tie 100% madder silkDry clean",Tie,Tie,Tie,"Madder silk",,,,,,,,http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf2crav-i226-30_tu-1.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf2crav-i226-30_tu-2.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf2crav-i226-30_tu-3.jpg,,,1,new,0,0,0,0,1,,,
167,1,"Knit - Tie",11,95,31,95,,,,,,167,,,,,,,,,,,100,1,both,,,,Silk,"Burgundy knitted tie,square-end, width 6 cm 
                Available in midnight blue, navy blue and
                mineral blue
               Mens tie 100% silkDry clean","Knit - Tie","Knit - Tie","Knit - Tie",Silk,,,,,,,,http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/p/e/perf3knit-t212-74_tu-1.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/p/e/perf3knit-t212-74_tu-2_1.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/p/e/perf3knit-t212-74_tu-3.jpg,,,1,new,0,0,0,0,1,,,
168,1,Tie,11,85,31,85,,,,,,168,,,,,,,,,,,100,1,both,,,,"Madder silk","Burgundy tie,blue and white fantasy print on madder silk,width 7 cm,slip stitch at interlining Mens tie 100% madder silkDry clean",Tie,Tie,Tie,"Madder silk",,,,,,,,http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf2crav-f249-73_tu-1.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf2crav-f249-73_tu-2.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf2crav-f249-73_tu-3.jpg,,,1,new,0,0,0,0,1,,,
169,1,"Knitted tie",11,95,31,95,,,,,,169,,,,,,,,,,,100,1,both,,,,"Silk knit","Mineral blue knitted tie,square-end, width 6 cm 
                Available in
                midnight blue,
                navy blue and
                burgundy
               Mens tie 100% silkDry clean","Knitted tie","Knitted tie","Knitted tie","Silk knit",,,,,,,,http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/p/e/perf3knit-t212-32_tu-1.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/p/e/perf3knit-t212-32_tu-2_1.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/p/e/perf3knit-t212-32_tu-3.jpg,,,1,new,0,0,0,0,1,,,
170,1,Tie,11,85,31,85,,,,,,170,,,,,,,,,,,100,1,both,,,,"Madder silk","Navy blue tie,red and ecru ovals print on madder silk,width 7 cm,slip stitch at interlining Mens tie 100% madder silkDry clean",Tie,Tie,Tie,"Madder silk",,,,,,,,http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf2crav-e260-30_tu-1.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf2crav-e260-30_tu-2.jpg;http://www.defursac.net/media/catalog/product/cache/2/image/1090x1500/170ec19af00183b5e0368529fc2daa2f/1/6/16hf2crav-e260-30_tu-3.jpg,,,1,new,0,0,0,0,1,,,
